CrimeDateTime,ASSAULT,BATTERY,WEAPONS VIOLATION,THEFT,CRIMINAL TRESPASS,MOTOR VEHICLE THEFT,CRIMINAL DAMAGE,DECEPTIVE PRACTICE,ROBBERY,PUBLIC PEACE VIOLATION,CRIMINAL SEXUAL ASSAULT,NARCOTICS,OTHER OFFENSE,BURGLARY,OFFENSE INVOLVING CHILDREN,SEX OFFENSE,HOMICIDE,INTERFERENCE WITH PUBLIC OFFICER,CONCEALED CARRY LICENSE VIOLATION,PROSTITUTION,HUMAN TRAFFICKING,OBSCENITY,STALKING,ARSON,LIQUOR LAW VIOLATION,KIDNAPPING,INTIMIDATION,PUBLIC INDECENCY,NON-CRIMINAL,GAMBLING,OTHER NARCOTIC VIOLATION
2023-01-07,54,107,19,165,12,95,89,32,42,1,2,12,43,19,6,2,0,0,1.0,8.0,0.0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,48,115,21,86,5,103,74,21,42,2,6,21,37,19,3,1,0,0,0.0,0.0,0.0,0,2,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2023-01-09,64,84,22,139,14,82,65,52,29,1,4,16,49,22,4,1,3,2,1.0,0.0,0.0,1,2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-10,52,81,14,136,17,84,59,57,25,5,1,23,47,30,4,3,0,1,1.0,4.0,0.0,0,2,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2023-01-11,64,108,25,157,11,100,94,52,23,2,3,26,32,25,2,3,1,1,0.0,8.0,0.0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-01-12,50,98,26,143,13,85,74,42,37,4,2,19,32,31,7,1,1,2,0.0,2.0,0.0,0,0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-13,65,83,18,163,13,100,70,54,31,1,5,8,43,20,5,3,1,0,1.0,7.0,0.0,0,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-14,70,126,34,148,7,125,90,39,34,0,5,13,35,17,6,5,1,1,0.0,0.0,0.0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15,53,117,29,160,11,123,116,33,21,0,2,14,36,22,5,4,3,1,2.0,1.0,0.0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-16,46,106,18,123,10,104,80,50,27,0,1,23,49,22,3,2,3,0,1.0,1.0,0.0,1,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2023-01-17,37,91,22,166,16,99,108,51,19,0,5,20,40,34,4,2,0,0,1.0,7.0,0.0,0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-01-18,63,96,18,139,17,93,87,56,19,0,3,13,37,15,7,3,0,1,2.0,0.0,0.0,0,1,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
2023-01-19,59,103,25,149,12,98,69,42,15,2,3,17,50,21,5,1,0,0,1.0,3.0,0.0,0,2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-20,56,102,23,160,9,101,67,42,22,1,3,11,40,16,8,3,3,0,0.0,0.0,0.0,0,2,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,52,131,24,175,11,102,64,27,36,5,6,14,31,23,7,2,3,1,1.0,0.0,0.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-22,42,139,43,113,12,82,80,25,26,4,3,14,39,10,3,3,3,2,3.0,0.0,0.0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,58,90,24,122,12,97,74,54,23,1,4,22,39,31,9,5,4,4,0.0,0.0,0.0,0,1,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-24,62,90,23,146,17,78,51,44,23,1,6,17,33,21,5,7,0,2,0.0,0.0,0.0,0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-25,60,84,13,135,10,76,60,52,24,2,2,9,50,20,5,2,1,1,1.0,3.0,0.0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-26,59,91,12,141,17,63,44,45,24,2,4,7,43,29,4,1,1,2,0.0,3.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-27,59,73,16,141,13,88,57,49,48,1,8,15,34,21,9,4,1,0,1.0,4.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-28,44,102,26,145,10,85,59,41,41,0,3,18,42,18,6,3,1,0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-01-29,50,107,18,105,19,69,48,26,30,2,4,11,26,20,2,0,0,2,1.0,0.0,0.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-30,53,91,19,114,11,67,52,40,13,1,4,20,41,26,11,5,2,1,0.0,0.0,0.0,0,0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2023-01-31,52,90,11,112,13,55,36,48,17,3,2,10,44,21,7,3,0,1,0.0,0.0,0.0,0,0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
2023-02-01,51,103,16,143,14,77,51,86,12,0,12,10,44,17,14,5,2,2,1.0,0.0,0.0,0,0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
2023-02-02,54,102,16,139,12,70,56,61,18,1,3,20,53,15,5,4,0,2,2.0,0.0,0.0,0,2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,41,100,17,136,17,89,59,49,20,2,3,19,51,19,4,1,1,1,0.0,0.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-02-04,48,118,23,140,14,82,69,49,50,6,3,14,34,23,4,4,1,2,0.0,0.0,0.0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-02-05,49,123,24,123,13,86,70,32,16,5,7,19,28,21,4,2,1,3,1.0,0.0,0.0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-02-06,64,113,20,133,11,66,93,60,20,2,6,20,46,22,3,4,0,4,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-02-07,51,117,23,149,11,79,65,66,23,1,3,18,41,17,6,4,2,1,0.0,0.0,0.0,0,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
2023-02-08,60,93,25,145,15,72,54,50,15,1,5,18,46,22,7,0,1,1,0.0,6.0,0.0,0,1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,
2023-02-09,55,106,20,125,12,55,72,59,14,1,3,18,46,9,4,3,2,0,0.0,0.0,1.0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
2023-02-10,50,105,28,178,10,66,82,54,39,1,2,21,35,16,6,5,1,1,1.0,0.0,0.0,0,3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,
2023-02-11,58,124,27,169,8,97,81,40,30,2,3,20,31,14,2,4,1,2,0.0,0.0,0.0,0,2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,
2023-02-12,39,143,23,131,13,94,93,23,36,1,3,12,26,15,7,1,3,0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2023-02-13,51,101,20,139,12,84,61,48,22,3,4,12,51,25,13,5,0,6,0.0,0.0,0.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-02-14,57,99,22,153,20,72,70,48,23,2,7,14,56,19,8,2,1,2,0.0,0.0,0.0,1,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
2023-02-15,58,111,16,123,19,68,62,39,13,4,4,18,43,19,5,2,1,3,0.0,4.0,0.0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-02-16,51,108,17,122,13,63,64,43,23,2,1,16,50,19,10,2,1,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-02-17,51,105,17,169,13,80,47,53,16,3,2,23,51,18,10,5,2,2,0.0,5.0,0.0,0,2,1.0,2.0,0.0,2.0,0.0,0.0,0.0,
2023-02-18,47,110,35,131,11,100,81,33,17,3,3,15,40,24,5,3,2,3,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-02-19,63,146,24,133,12,113,84,26,25,6,2,11,39,26,5,3,3,3,1.0,0.0,0.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-02-20,46,105,26,135,18,83,70,40,16,1,1,26,39,15,2,1,1,1,0.0,0.0,0.0,0,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,
2023-02-21,51,89,21,126,17,79,67,45,14,0,9,12,34,16,3,3,1,2,0.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-02-22,54,83,16,99,15,66,58,46,7,2,4,14,41,18,7,8,1,1,1.0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
2023-02-23,65,93,30,123,14,73,50,49,20,1,4,24,47,28,5,2,0,4,4.0,0.0,0.0,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-02-24,63,94,18,132,15,59,62,46,15,1,3,21,53,23,7,5,0,2,2.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2023-02-25,39,111,36,137,14,72,85,30,22,3,3,10,54,20,3,2,2,1,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
2023-02-26,52,135,35,128,13,89,74,28,14,3,2,27,36,20,6,1,1,1,1.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-02-27,58,109,24,118,17,56,64,53,23,4,5,21,42,18,4,7,3,2,0.0,0.0,0.0,0,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,
2023-02-28,65,104,22,127,9,77,91,47,19,1,3,22,48,22,4,4,3,4,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-01,60,98,17,162,21,49,79,87,24,2,6,11,40,20,7,7,1,1,1.0,1.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2023-03-02,45,95,14,137,15,63,63,45,14,3,5,16,39,23,5,3,1,2,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
2023-03-03,60,106,28,150,21,78,68,51,16,1,4,13,56,15,3,3,0,1,0.0,1.0,1.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2023-03-04,49,118,27,114,13,60,69,47,17,1,0,12,37,23,2,4,2,1,0.0,0.0,0.0,1,1,2.0,1.0,0.0,2.0,0.0,0.0,0.0,
2023-03-05,61,124,18,113,14,70,84,31,29,3,6,13,53,18,5,1,3,1,1.0,0.0,0.0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
2023-03-06,52,101,27,130,12,85,57,61,16,4,3,10,58,11,9,3,2,1,0.0,0.0,0.0,0,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
2023-03-07,59,122,27,159,10,53,75,51,21,0,1,18,50,14,4,5,3,2,1.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-03-08,56,109,12,149,18,62,65,49,27,2,4,8,38,19,10,3,0,0,2.0,0.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-03-09,64,93,12,140,12,72,63,56,17,0,7,6,34,21,7,5,0,0,0.0,1.0,0.0,0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,
2023-03-10,62,117,17,150,12,70,66,50,22,3,3,16,57,23,6,3,0,0,1.0,2.0,0.0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
2023-03-11,39,140,23,151,10,81,75,50,17,3,3,7,29,18,2,6,2,0,2.0,0.0,0.0,0,0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,
2023-03-12,48,97,13,100,9,81,62,41,20,2,7,11,36,13,7,4,0,1,0.0,0.0,0.0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,
2023-03-13,47,90,22,146,10,64,69,38,32,2,3,17,59,29,7,6,2,2,0.0,0.0,0.0,0,2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,
2023-03-14,45,105,24,134,17,64,64,58,21,1,2,12,41,18,13,2,1,2,0.0,1.0,1.0,0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,
2023-03-15,57,124,22,138,14,72,71,50,40,2,3,16,52,25,7,2,1,2,0.0,0.0,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
2023-03-16,60,118,18,140,16,73,86,48,15,0,4,16,36,36,3,1,2,0,0.0,0.0,0.0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
2023-03-17,46,84,13,146,19,97,76,45,20,1,4,16,55,16,5,1,2,1,1.0,0.0,0.0,0,0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,
2023-03-18,48,107,18,134,13,75,96,25,20,1,4,7,38,15,4,3,0,2,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2023-03-19,65,110,32,109,15,100,77,23,16,1,3,12,51,19,3,6,0,3,2.0,0.0,0.0,0,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,
2023-03-20,74,92,21,155,11,88,72,58,28,4,3,10,52,18,3,4,2,4,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-21,61,113,19,154,13,74,73,43,17,2,3,18,50,22,5,6,2,2,1.0,0.0,0.0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-03-22,64,122,19,137,22,69,73,52,17,2,5,13,52,10,6,3,0,2,0.0,0.0,0.0,1,0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,
2023-03-23,84,83,24,159,11,68,76,54,16,3,4,21,42,11,7,1,0,1,0.0,0.0,0.0,0,3,3.0,3.0,0.0,1.0,0.0,0.0,0.0,
2023-03-24,52,116,22,156,20,89,72,49,19,4,1,15,54,20,3,6,2,5,0.0,0.0,0.0,0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-03-25,47,126,25,150,12,77,81,33,29,5,8,12,37,16,1,3,1,4,2.0,0.0,0.0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
2023-03-26,54,128,15,144,11,89,94,28,19,5,1,8,47,15,1,2,2,2,0.0,0.0,0.0,0,3,3.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-03-27,57,111,21,131,15,60,85,58,26,3,4,14,46,12,4,2,1,4,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-28,75,109,26,172,11,79,84,44,27,3,4,14,36,16,4,0,0,4,1.0,0.0,0.0,1,2,2.0,2.0,0.0,1.0,0.0,0.0,0.0,
2023-03-29,45,98,20,163,17,81,82,43,29,1,1,10,46,16,7,2,2,4,2.0,0.0,0.0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,
2023-03-30,63,114,18,146,12,81,74,42,25,0,4,13,37,14,1,1,1,5,0.0,0.0,0.0,0,3,3.0,2.0,0.0,1.0,0.0,0.0,0.0,
2023-03-31,56,131,17,174,14,91,89,51,29,2,5,13,35,22,3,3,2,2,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
2023-04-01,56,120,33,149,14,87,89,88,41,2,5,10,42,19,5,10,2,2,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-02,55,128,40,126,4,97,83,27,23,3,4,13,38,16,2,3,2,0,1.0,0.0,0.0,0,0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,
2023-04-03,58,94,15,108,14,92,94,57,21,5,5,15,44,31,5,2,0,0,0.0,0.0,0.0,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-04,66,86,20,132,15,85,91,64,27,1,3,11,43,11,1,1,1,1,0.0,0.0,0.0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-04-05,58,95,22,150,13,77,82,50,29,2,1,11,41,10,5,6,0,2,1.0,0.0,0.0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
2023-04-06,69,103,23,151,12,62,85,57,16,4,7,13,44,10,6,5,0,3,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
2023-04-07,47,112,31,146,11,79,80,45,28,1,7,15,43,14,9,4,6,5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-08,55,120,22,138,13,88,82,48,25,1,7,8,54,12,5,4,1,1,0.0,0.0,0.0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,
2023-04-09,78,124,22,119,12,84,100,31,18,2,6,9,31,19,6,5,1,3,0.0,0.0,0.0,0,3,2.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-04-10,68,135,20,128,14,78,78,56,25,2,1,16,39,15,6,3,2,3,0.0,0.0,0.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-04-11,61,139,18,122,19,83,74,52,20,2,2,10,38,24,2,4,1,4,0.0,0.0,0.0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-04-12,71,106,30,158,9,87,90,45,27,3,2,8,44,17,10,3,2,2,1.0,1.0,0.0,0,0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,
2023-04-13,64,130,27,158,17,74,77,45,24,2,3,12,41,16,9,5,3,1,0.0,0.0,0.0,0,3,1.0,1.0,0.0,2.0,0.0,0.0,0.0,
2023-04-14,56,160,31,179,10,74,100,39,22,2,3,8,45,34,7,4,4,0,2.0,0.0,0.0,0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-15,73,144,30,137,10,106,103,37,17,9,5,9,44,27,7,2,5,2,2.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
2023-04-16,57,139,24,120,7,89,108,31,18,2,8,7,37,20,7,1,3,0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,
2023-04-17,55,106,12,138,10,58,58,52,15,5,3,7,50,29,7,4,4,3,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-18,66,107,20,171,8,66,61,51,21,3,3,12,45,20,9,6,1,3,0.0,1.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
2023-04-19,71,120,29,174,11,79,58,41,24,1,6,8,36,18,8,4,0,1,1.0,3.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-20,62,114,21,157,17,70,75,50,29,8,3,10,36,22,4,9,2,2,1.0,0.0,0.0,0,0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,
2023-04-21,55,113,17,156,14,68,91,50,23,2,6,12,38,13,9,3,1,1,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-22,52,139,15,158,15,68,95,34,34,4,4,9,37,18,5,0,1,1,0.0,0.0,0.0,0,1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,
2023-04-23,44,150,21,114,8,79,96,25,30,2,4,10,33,27,0,2,0,1,0.0,0.0,0.0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-24,54,115,14,147,11,44,53,53,31,2,2,15,40,25,3,3,3,2,1.0,0.0,0.0,1,0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,
2023-04-25,71,100,15,157,13,65,68,45,29,0,1,8,44,25,6,3,1,1,0.0,0.0,0.0,0,4,4.0,1.0,0.0,0.0,0.0,0.0,0.0,
2023-04-26,63,104,15,144,13,71,60,47,25,2,1,8,34,25,9,5,1,1,0.0,0.0,0.0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
2023-04-27,60,122,24,144,11,74,73,42,30,3,3,16,43,20,2,4,1,0,0.0,0.0,0.0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-28,63,130,22,162,15,65,61,51,36,5,6,13,40,14,8,3,0,3,0.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
2023-04-29,48,124,32,119,12,64,74,28,17,2,1,12,35,18,2,1,2,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-30,51,122,23,151,10,69,88,27,27,0,9,7,36,24,1,6,4,3,1.0,0.0,0.0,0,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,
2023-05-01,76,119,19,129,7,68,62,55,23,3,3,9,48,13,7,8,1,5,0.0,0.0,0.0,1,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,
2023-05-02,67,103,15,141,12,56,81,45,36,0,3,15,40,19,6,3,0,2,0.0,0.0,0.0,2,2,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
2023-05-03,54,121,21,143,16,63,70,52,19,2,6,13,41,11,7,4,0,3,0.0,0.0,0.0,0,2,4.0,0.0,1.0,1.0,0.0,0.0,0.0,
2023-05-04,67,133,26,158,12,60,66,50,21,0,3,9,40,14,5,1,0,1,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
2023-05-05,71,114,28,167,13,66,63,40,14,4,3,11,30,12,10,2,2,1,1.0,0.0,0.0,0,1,2.0,2.0,0.0,2.0,0.0,0.0,0.0,
2023-05-06,62,140,26,134,10,82,89,26,32,4,7,2,30,19,3,6,1,0,0.0,0.0,0.0,0,2,3.0,0.0,1.0,0.0,0.0,0.0,0.0,
2023-05-07,65,161,34,99,9,85,89,29,27,4,7,9,30,13,4,5,1,0,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-08,69,102,19,154,14,77,84,40,20,4,8,13,48,11,4,5,1,1,0.0,0.0,0.0,0,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,
2023-05-09,73,124,13,173,14,93,88,43,21,2,5,6,40,18,7,6,5,3,0.0,0.0,0.0,0,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,
2023-05-10,71,119,31,162,17,78,72,47,28,3,6,13,45,20,9,6,0,0,0.0,0.0,0.0,0,3,0.0,1.0,0.0,2.0,0.0,0.0,0.0,
2023-05-11,69,113,27,177,11,67,78,43,18,4,6,12,39,22,3,7,6,5,0.0,0.0,0.0,0,0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,
2023-05-12,56,102,24,172,12,62,83,50,23,3,4,9,36,19,6,6,6,3,0.0,0.0,0.0,0,0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,
2023-05-13,51,118,24,134,5,88,92,33,20,1,4,10,35,20,5,2,5,3,1.0,1.0,0.0,0,1,5.0,1.0,1.0,1.0,0.0,0.0,0.0,
2023-05-14,65,147,24,134,15,84,79,15,28,0,2,10,28,18,3,0,3,3,0.0,0.0,0.0,0,0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,
2023-05-15,65,134,22,152,16,72,67,44,25,4,7,15,39,17,3,3,1,0,0.0,0.0,0.0,0,1,1.0,0.0,2.0,2.0,0.0,0.0,0.0,
2023-05-16,82,134,20,153,11,78,78,40,18,0,3,7,45,22,8,7,5,0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-17,67,119,20,157,4,82,79,47,10,2,2,12,37,20,4,4,4,0,0.0,0.0,0.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
2023-05-18,69,119,24,154,11,71,84,37,32,3,4,17,60,21,8,4,1,1,0.0,4.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
2023-05-19,56,137,24,163,17,72,73,40,31,4,3,11,33,24,8,2,2,2,0.0,0.0,0.0,0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-20,60,140,27,158,13,85,85,44,14,3,5,7,39,21,5,3,1,1,0.0,0.0,0.0,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-21,58,144,41,143,8,101,118,20,34,3,5,9,27,23,4,1,0,0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2023-05-22,66,134,24,159,12,93,105,57,37,2,4,12,34,26,5,9,3,3,2.0,0.0,0.0,0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,
2023-05-23,69,121,24,154,16,87,102,43,26,2,8,10,33,25,2,0,1,0,1.0,0.0,0.0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-24,55,111,25,151,14,96,81,38,31,0,4,15,42,21,7,3,1,0,0.0,0.0,0.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,
2023-05-25,54,133,28,154,13,98,83,32,19,4,4,9,56,17,4,4,0,0,1.0,0.0,0.0,0,2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,
2023-05-26,59,134,35,154,12,77,78,41,32,2,4,13,42,17,7,1,0,2,1.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,,0.0,0.0,
2023-05-27,79,139,33,138,8,62,99,21,42,3,5,14,29,31,8,6,10,2,0.0,0.0,0.0,0,2,4.0,0.0,1.0,1.0,,0.0,0.0,
2023-05-28,67,155,28,162,20,96,108,34,23,2,5,11,33,29,3,9,2,0,0.0,0.0,0.0,0,1,2.0,1.0,1.0,3.0,,0.0,0.0,
2023-05-29,66,119,50,135,12,92,91,30,29,6,7,10,41,20,6,3,0,2,1.0,0.0,0.0,0,1,4.0,1.0,2.0,0.0,,0.0,0.0,
2023-05-30,52,139,31,154,17,61,79,44,19,3,7,10,40,21,8,8,0,1,0.0,0.0,0.0,1,1,2.0,0.0,0.0,0.0,,0.0,0.0,
2023-05-31,65,118,34,136,18,71,74,47,19,4,1,9,50,23,2,1,2,1,0.0,0.0,0.0,0,1,1.0,0.0,1.0,2.0,,0.0,0.0,
2023-06-01,76,128,24,166,14,50,79,66,17,0,5,15,47,25,4,5,1,0,0.0,6.0,0.0,0,2,4.0,1.0,0.0,3.0,,1.0,0.0,
2023-06-02,67,145,28,180,10,79,81,55,15,6,2,9,53,22,7,2,3,3,1.0,0.0,1.0,0,1,4.0,2.0,0.0,0.0,,,1.0,
2023-06-03,69,154,34,146,12,91,82,35,32,3,6,13,48,21,2,4,5,2,1.0,0.0,,0,0,4.0,0.0,0.0,1.0,,,0.0,
2023-06-04,65,165,18,145,12,94,81,34,25,1,7,8,31,21,5,2,4,0,0.0,0.0,,0,0,1.0,1.0,0.0,1.0,,,0.0,
2023-06-05,75,130,31,159,8,87,93,55,27,2,1,13,42,25,4,2,2,1,0.0,0.0,,0,3,2.0,0.0,0.0,1.0,,,0.0,
2023-06-06,71,129,31,164,5,69,90,32,10,4,4,11,53,21,5,3,2,1,0.0,0.0,,0,2,0.0,1.0,0.0,1.0,,,0.0,
2023-06-07,74,120,18,161,17,82,69,45,23,3,3,8,47,17,2,3,1,2,2.0,2.0,,0,0,0.0,0.0,0.0,1.0,,,0.0,
2023-06-08,64,116,18,150,13,70,80,32,15,2,4,11,36,15,7,5,1,2,0.0,0.0,,0,0,0.0,2.0,3.0,1.0,,,0.0,
2023-06-09,61,105,24,154,14,84,80,39,23,3,9,8,33,20,4,3,2,3,1.0,4.0,,0,0,2.0,4.0,1.0,1.0,,,0.0,
